X1_Sector,X2_Capital_Inicial,X3_Antiguedad,X4_Digitalizacion,X5_Costos_Op,X6_Activos_Fijos,X7_Credito,X8_Competencia,X9_Capacidad,X10_Marketing,Y_Rentabilidad,X11_Ingresos_Totales
46_Comercio,733214.6851,23,0.206681605,174007.4579,456869.1703,1,4,50.79917884,9562.500516,17.74385677,223168.6914
72_Restaurantes,2527025.977,2,0.51883386,89705.55267,1807791.34,0,3,84.2240433,3166.498414,15.75392226,110239.0207
81_Servicios,219037.5067,16,0.841657691,25727.35321,142905.6784,0,1,78.53796255,1446.406365,13.58089222,31444.15659
72_Restaurantes,964579.584,7,0.540073825,84932.18428,533676.0934,1,7,92.06262229,4539.168795,21.27392874,113648.9496
46_Comercio,1050515.431,11,0.459474442,194828.9131,715425.3392,1,5,40.97433952,8432.022244,7.223216231,219085.9902
46_Comercio,358831.403,21,0.383396803,262662.4401,284279.5738,0,2,71.22779505,22944.4741,7.293475943,308076.3917
72_Restaurantes,1479744.227,22,0.142979428,123075.3218,929740.0343,0,4,51.3274039,12679.21878,17.2746566,164102.7223
46_Comercio,249435.0842,1,0.111382579,232728.4234,189012.8759,0,10,57.41856291,14443.52534,10.02266518,274704.679
46_Comercio,485523.9013,23,0.874375556,166114.29,379481.0605,0,6,40.10631708,5530.570324,17.62792409,208377.4852
46_Comercio,458187.9401,15,0.466926368,129157.5543,345562.9263,0,9,55.40319651,12852.99715,17.21156581,171534.2884
46_Comercio,453577.1651,15,0.610980946,167787.6577,290321.9215,0,9,64.66636734,3137.32111,16.83015695,205513.1675
72_Restaurantes,1163616.072,5,0.830258436,230629.2318,645166.4147,1,8,96.71336614,10579.45328,23.49590583,315288.5969
72_Restaurantes,1720981.12,9,0.780122629,78519.6914,1362497.598,0,8,68.85670671,4113.326826,6.513505218,88390.32678
81_Servicios,207892.5687,19,0.209785657,45033.43377,164072.0495,1,10,44.14762016,1948.716736,10.26504757,52356.57816
72_Restaurantes,1801876.747,18,0.102819109,27190.25355,1000427.986,1,10,87.88275029,713.8451508,23.44569251,36450.07004
72_Restaurantes,2680098.295,8,0.669860639,104787.198,1723730.633,0,1,53.02982274,5786.42172,10.13887391,123049.4481
72_Restaurantes,2416103.398,3,0.893598129,227357.3978,1886741.465,0,9,42.74357493,20405.65687,14.12988474,288532.3421
81_Servicios,351238.171,2,0.144792844,7859.141171,260554.4352,1,1,55.34595704,650.03548,21.68754383,10865.67459
46_Comercio,675238.5328,9,0.36344425,173610.5603,455819.0696,0,6,72.88285017,6541.078269,24.32792773,238068.8584
81_Servicios,389604.2608,7,0.827653989,21642.06554,227865.2299,0,10,78.17353958,2073.502573,19.39458148,29421.80383
81_Servicios,217074.1562,16,0.757572576,18569.06273,144909.159,1,3,69.87172765,825.5751642,26.52971637,26397.93523
72_Restaurantes,2187992.85,7,0.58101603,127050.0483,1136929.49,0,5,54.53132068,11766.68475,6.903906415,149111.2331
46_Comercio,427178.394,25,0.266487997,171656.8006,321555.8186,0,7,78.89480935,10440.65894,16.44515071,217937.6315
72_Restaurantes,1420039.084,21,0.371624894,138246.4585,904508.7931,0,9,44.07119426,12792.2401,10.81133829,169347.4212
46_Comercio,285939.676,5,0.155607017,169930.1228,228143.392,1,9,45.18971644,14795.13509,23.30497087,240856.8847
81_Servicios,386686.291,19,0.766841445,36837.32358,211666.2633,0,2,92.249185,2896.522671,17.3020874,48046.97603
72_Restaurantes,1094624.621,22,0.659461828,57642.85933,839298.4023,0,2,76.51400478,4676.421541,22.10832268,80007.62472
46_Comercio,528269.0674,18,0.163121464,124618.6067,275548.572,1,7,54.65392358,1609.148021,15.72506316,149780.895
46_Comercio,542190.7128,8,0.128465717,384383.156,304928.6767,0,4,54.67868069,10849.49697,12.9815207,454193.9323
81_Servicios,310956.7629,13,0.588502493,54564.32174,188190.8716,0,5,78.33833217,2588.013654,12.56239118,65363.56171
81_Servicios,204087.9295,20,0.165934137,53632.25479,120471.6408,0,6,64.5239274,1677.022477,9.24023835,60940.30687
72_Restaurantes,1352444.947,23,0.638625052,97138.4309,1036227.507,1,5,59.35994647,2971.529707,15.41484626,118354.0565
72_Restaurantes,1078344.422,25,0.719635177,95424.84218,640718.0032,1,5,66.02835331,6752.832296,19.32396685,126651.8326
46_Comercio,413020.6947,4,0.38321571,120662.0799,262106.2127,0,1,48.75752473,1539.171903,12.54788477,139735.0441
72_Restaurantes,2155191.334,23,0.382681412,101847.6374,1574243.614,1,1,89.03368199,7292.044212,7.09224522,117471.0139
72_Restaurantes,850784.352,14,0.289916653,142053.0196,655059.1696,0,8,73.39011621,9802.307224,6.66207148,162694.1258
81_Servicios,269558.3256,2,0.288976394,31382.30054,212351.5469,1,2,92.47086523,2186.178443,20.71197248,42337.3869
81_Servicios,266131.0994,1,0.333251122,71076.11142,176028.7442,0,9,78.22763374,3807.323138,8.765938346,82078.37424
72_Restaurantes,1574609.88,24,0.268095909,167649.0094,932783.9325,0,7,96.64129414,8989.576726,20.83939517,223139.5105
72_Restaurantes,1419773.763,7,0.50105918,176240.9576,992620.7861,1,3,66.04778343,13544.19764,15.44863685,224461.3785
72_Restaurantes,1072464.125,6,0.578974108,89824.30401,775748.6216,0,9,42.35189842,5381.313149,10.18185411,105998.1992
46_Comercio,779595.04,21,0.203398155,592785.4885,521572.1589,0,2,52.86903747,52346.61604,21.74840573,824433.1768
46_Comercio,540739.846,2,0.152715215,243876.789,376827.8009,0,3,89.14695991,11498.46326,9.094917683,280925.1647
46_Comercio,586303.6165,18,0.613277863,167938.0411,429778.4464,1,6,69.94107003,12111.35904,15.00475581,211834.676
81_Servicios,196545.1629,25,0.118918934,59374.82483,107308.7992,1,5,59.64129458,3213.9597,19.78647857,78027.72328
46_Comercio,1023457.711,19,0.5487652,106286.2943,615915.4434,1,4,51.52047822,1199.386147,9.975707185,119396.3063
81_Servicios,523517.276,21,0.207173843,35843.07885,308576.7213,0,6,50.7022246,2566.531217,10.80293199,43061.5164
46_Comercio,452093.9444,2,0.772739075,129596.3865,277168.7559,0,9,76.08961141,5381.164098,22.28891456,173691.5008
72_Restaurantes,4836706.113,9,0.665254035,161669.8549,2468204.65,1,6,51.15685428,4076.195718,19.69225316,206388.6202
72_Restaurantes,1019870.529,9,0.290740378,127758.4012,582159.8637,0,5,56.2447813,10480.613,10.04850877,153681.737
72_Restaurantes,1876855.306,17,0.10999578,123718.8895,1197780.326,1,6,68.57343106,6448.802815,22.17946147,167266.5015
46_Comercio,1100791.682,24,0.61194455,365905.9766,656879.2175,0,4,77.78961785,12789.71809,18.19896604,462947.3203
81_Servicios,192785.6926,15,0.301709001,19401.26048,129576.5537,0,7,86.64519149,523.5119712,21.09359465,25251.14706
81_Servicios,241940.2933,5,0.312465618,31006.03788,157819.363,0,7,94.06528651,523.7295153,22.12928907,40489.89282
81_Servicios,294858.1333,24,0.863392311,37561.43791,223133.3121,0,8,92.03116342,1278.787892,26.27502849,52682.59181
81_Servicios,449639.2181,11,0.306305755,32378.57854,232092.0074,0,3,68.22250723,2850.356766,6.479534746,37669.76053
46_Comercio,1448323.069,21,0.113445824,125276.7285,1055214.897,1,7,88.4751221,8790.624132,6.434761674,143287.566
72_Restaurantes,2058220.452,18,0.541476833,91776.00835,1520146.453,0,7,47.44236881,5710.407795,12.34963108,111221.9119
72_Restaurantes,740170.7908,22,0.165880667,162340.0141,429776.7696,1,6,94.5754339,13009.57885,8.76426166,192193.9759
81_Servicios,250143.5991,22,0.841048726,16985.37925,136512.6277,0,8,53.22668347,1512.007534,3.458946536,19160.12528
46_Comercio,368783.3632,21,0.114430328,223888.7859,272717.3308,0,6,79.87844273,20677.90774,6.289319424,260980.5971
72_Restaurantes,746804.4229,21,0.845445182,169428.0067,417530.0642,0,9,65.49269284,16310.06759,13.85298409,215605.9294
81_Servicios,408916.608,10,0.46644975,151158.418,276010.3686,0,8,79.91293732,11296.08864,7.082275941,174836.9413
72_Restaurantes,1146137.264,23,0.801454352,124778.452,897074.4915,1,5,42.62965503,8379.095418,8.840549675,146071.0293
81_Servicios,124175.7679,13,0.393017897,4255.111115,92621.05793,1,7,46.65491589,301.620214,23.12688918,5927.601057
46_Comercio,645879.1741,24,0.887553563,227533.4252,357991.3282,0,4,50.4300685,6276.031724,16.33402828,279455.8553
72_Restaurantes,1272332.268,1,0.746254928,114259.9389,777301.2686,0,3,48.00465343,1594.622003,24.56333602,153578.5847
81_Servicios,473950.3373,5,0.554701227,60324.6858,238606.3648,1,10,47.45405095,3590.376037,19.83905413,79733.41774
46_Comercio,681212.5538,2,0.565920772,174109.1402,375931.5225,0,4,86.09695598,9696.652952,14.34092941,214578.3183
81_Servicios,344796.1802,2,0.534250372,10728.99074,254513.4484,0,10,74.22708319,598.6387244,25.67788754,15241.26412
72_Restaurantes,1558532.704,25,0.390235697,170993.0299,1087525.257,0,8,99.68611858,16825.51363,17.43485701,227479.2203
72_Restaurantes,1900373.967,10,0.170867182,133381.1331,1469185.288,0,2,77.73293311,6204.578385,26.52320286,189972.5042
72_Restaurantes,1093645.915,3,0.160349392,79904.25625,852121.2829,0,9,85.37562175,3403.88394,20.09871995,104263.8367
81_Servicios,102427.1281,9,0.214913901,29367.58047,55862.3472,0,4,91.07111599,1387.084025,14.24096163,35861.71799
46_Comercio,1048764.528,4,0.765278637,157332.5033,713695.5326,0,10,69.52700537,16417.58607,16.4857359,208048.399
46_Comercio,581321.4455,2,0.485231558,119114.2487,412927.0888,1,5,91.168239,8152.393515,5.962493652,135336.0453
46_Comercio,472708.5802,6,0.864414165,215900.6861,315450.8773,1,3,41.28178979,13403.45375,24.30494944,302931.4838
46_Comercio,301603.0896,3,0.356044284,95027.68258,160496.7989,0,8,76.03465168,6206.152071,9.236385357,111535.7019
72_Restaurantes,1826865.917,3,0.730438269,97618.69147,1415754.982,1,7,86.79287767,1371.116746,26.83086143,135289.0169
81_Servicios,177975.1503,23,0.621151471,39704.23958,119957.8878,0,9,96.43751374,3744.769416,10.54996414,48573.49534
81_Servicios,174859.9818,17,0.375112991,20283.12631,94602.7522,0,9,81.78598783,1000.656583,16.90714516,25614.45618
46_Comercio,618391.5988,7,0.432171005,306138.159,435992.0137,1,1,72.12955863,18461.19806,11.05650653,364950.0873
46_Comercio,537136.3084,5,0.662475123,254822.819,287066.8372,1,4,79.87321984,16099.16881,24.08206887,356861.6581
46_Comercio,831782.2053,13,0.480847016,58701.40352,616217.3871,1,6,74.52300193,5374.382598,15.1247206,75494.05029
46_Comercio,799403.8915,25,0.517500088,100625.3396,584617.6328,0,4,69.30096454,7125.176897,20.16596685,134968.1486
72_Restaurantes,1302004.101,20,0.407264476,140018.2369,652560.1589,1,10,73.83863873,12432.83596,17.90216232,185694.3826
72_Restaurantes,1045044.38,6,0.337920521,108925.4984,788720.9597,0,10,99.3206491,2803.340671,11.37525602,126069.5761
46_Comercio,976362.2432,25,0.224274642,315948.913,520710.7189,1,4,61.92841717,12065.87322,22.59853178,423783.6746
81_Servicios,318463.051,4,0.5808695,28295.84926,217027.7987,0,7,78.36908879,1562.880382,10.32896475,33298.0762
81_Servicios,559432.8726,7,0.299866834,48006.01843,321106.3215,0,7,44.6979495,3551.254919,9.528992204,56987.61913
81_Servicios,280772.9191,24,0.370315873,20849.58701,179651.611,0,4,60.42091243,1655.823181,13.77408706,26100.51831
72_Restaurantes,1352919.074,17,0.252617407,116185.8936,1053698.399,1,1,42.73092409,7066.780822,10.86761345,138280.4603
46_Comercio,676396.9809,13,0.415107708,209650.1869,427393.2401,1,6,82.23610452,6581.69169,14.15760679,251894.0474
72_Restaurantes,1156720.146,13,0.709232128,87628.65299,599008.5782,1,9,98.41416083,1761.208198,25.09485777,119337.416
81_Servicios,585125.468,7,0.664984148,18742.23792,462099.0853,0,9,53.03155898,1206.130662,11.51419084,22544.14439
72_Restaurantes,991121.9576,2,0.262486789,105418.4102,703583.9833,0,6,66.22425964,5197.401115,21.4924907,140898.3832
72_Restaurantes,1654970.551,13,0.34217391,98657.97836,1033243.777,0,4,77.17754715,2845.593778,11.24676791,114366.0572
46_Comercio,317553.8179,16,0.749370878,103600.9447,214111.5708,0,5,92.76298046,9387.771428,17.89441007,137613.9142
46_Comercio,465540.8474,16,0.59995382,260615.0061,365659.6468,1,6,91.44393186,24323.21287,12.90893796,327172.7458
46_Comercio,792216.6785,9,0.115454723,230857.8401,609935.307,1,9,44.65199549,16016.30576,16.50394667,295671.6348
46_Comercio,563218.9906,24,0.312716194,454207.614,413285.5869,0,8,91.88982584,29523.89891,11.21536193,544836.9486
72_Restaurantes,1047013.773,17,0.813704032,75896.10469,787247.2029,0,4,57.07563456,1108.970774,15.42343172,91047.76539
72_Restaurantes,1710328.761,15,0.138470349,115826.6372,971167.8828,0,7,49.35150543,7378.635954,21.2456677,156442.5341
72_Restaurantes,2084058.743,4,0.786340745,156432.0494,1365827.978,0,6,71.51293414,10557.35502,15.95024612,198679.2307
72_Restaurantes,2195821.98,22,0.192400869,101116.0997,1476481.177,1,2,59.6699535,8347.393806,20.02676799,136875.1652
72_Restaurantes,1219041.987,22,0.452694093,131474.0555,642681.3608,1,3,94.31267545,5704.806974,21.84192873,175514.6464
46_Comercio,472006.8068,11,0.563823874,338954.0762,285303.2079,0,3,64.9647449,27567.20296,12.56184738,419177.7481
81_Servicios,200273.6637,17,0.122944352,12795.50785,127810.3786,1,9,61.15194105,1104.979479,19.1676086,17196.67957
72_Restaurantes,2097387.31,8,0.433603653,172798.9434,1127405.086,1,5,94.70833969,9372.582018,10.87100911,204390.8761
46_Comercio,426313.105,6,0.204581213,181118.3184,263831.0365,0,5,70.5403991,8985.875859,21.62678982,242562.725
72_Restaurantes,1359972.874,3,0.335068511,191240.7753,968670.3602,0,2,45.90714908,17724.69078,22.98739649,271339.3088
81_Servicios,233305.7218,13,0.658487632,34773.45761,162070.4346,0,2,55.21632853,544.2600535,11.31767243,39824.97825
81_Servicios,341003.1626,21,0.453388231,19118.80544,215274.8995,0,3,83.3286003,417.1451504,27.59102529,26980.01272
72_Restaurantes,971306.1666,5,0.654984994,129795.5265,613851.4488,0,5,93.24624049,11630.59916,3.997827738,147315.5475
81_Servicios,193810.0311,1,0.770438459,21210.02312,100964.8044,1,3,61.99378415,2138.913279,20.2107802,29263.27198
46_Comercio,655586.098,25,0.70235431,160953.5548,373664.2806,0,3,48.96438669,8439.314617,15.73582626,201025.9662
81_Servicios,416040.1805,15,0.634115949,27894.45658,209942.7223,0,2,64.68854849,1934.007117,9.765403204,33056.57116
81_Servicios,151997.9005,13,0.155977064,66457.91999,92835.91007,0,3,79.84462785,2786.397787,8.88489445,75996.52918
81_Servicios,221047.1791,9,0.607668147,30395.54136,127918.3059,0,5,51.92004405,488.3750491,10.21631631,34398.13911
46_Comercio,999078.8592,1,0.429251018,163560.8757,500113.6121,0,7,60.83360622,2384.526658,13.26510477,191324.8432
46_Comercio,750242.1542,14,0.665239842,163619.9008,406409.7879,0,6,74.69025793,4157.437351,22.39645002,216198.0195
72_Restaurantes,2793626.855,17,0.448481033,132643.5798,1917441.364,0,10,93.41864772,10072.37168,19.92469047,178227.1618
81_Servicios,247311.0028,22,0.688305377,33706.22538,187559.4518,1,5,69.10314421,2562.782397,10.42473871,40489.98268
72_Restaurantes,1263945.863,5,0.680186528,131048.4266,684967.8177,0,10,47.15605732,5431.460662,8.460863029,149094.5751
81_Servicios,374855.1453,18,0.23631534,14191.74647,245418.4416,0,5,79.35616689,715.7243634,21.24350176,18928.55976
72_Restaurantes,895768.4348,7,0.699707368,139316.0303,457053.9439,0,6,48.8086421,11454.14777,8.379917212,164560.1854
81_Servicios,190986.7622,15,0.32979215,27027.36415,146627.0578,0,7,61.60951142,2338.012676,17.13019486,35435.55675
46_Comercio,663329.3493,12,0.127800065,164436.8659,343427.7149,0,8,65.55381185,8923.007665,14.50596523,202774.2334
46_Comercio,837510.6336,18,0.343045701,149867.7489,551144.5035,0,9,86.32072392,12247.94153,22.76888746,209909.8214
46_Comercio,720910.0097,25,0.30019706,330051.017,361449.9262,1,10,54.73480797,10110.31575,11.91177589,386159.8258
72_Restaurantes,1874519.468,10,0.366547082,93280.1468,1253660.521,0,4,78.39018835,5932.945627,12.79181966,113765.8096
46_Comercio,633191.525,1,0.457009801,213990.0562,448601.2581,0,7,84.39004752,16896.99304,10.24545678,257242.7433
81_Servicios,233926.6413,25,0.306484084,32327.22128,159264.6932,0,1,52.7814697,902.7050529,19.72381207,41394.49965
72_Restaurantes,1058034.612,19,0.590578303,130030.3361,801903.138,0,4,55.35618024,2799.554848,23.62199666,173911.1853
46_Comercio,852659.5058,15,0.615737829,210050.683,504383.8516,0,10,68.97524187,8417.347655,20.48151014,274738.6565
81_Servicios,256333.3224,13,0.450173876,22144.69952,165211.0479,0,7,96.48123584,1932.621854,5.329880274,25432.86249
81_Servicios,283459.3601,20,0.190125009,60676.0333,178505.7382,0,8,47.06815176,1768.380212,15.74061665,74109.74425
72_Restaurantes,1133718.419,21,0.425169487,158287.5265,588895.3763,1,1,82.80491906,8153.859374,20.824257,210217.6494
81_Servicios,224987.3231,10,0.421250453,18224.37402,136654.4499,0,10,99.69874063,841.4515066,6.238938519,20334.48131
81_Servicios,265476.0369,15,0.849789775,12329.84446,172790.2606,0,3,89.8983714,1244.384256,13.77583164,15742.95117
46_Comercio,868450.1903,16,0.464376937,250104.1272,463194.3471,0,1,48.18713945,9345.575788,26.31551697,352109.0089
72_Restaurantes,1306998.898,7,0.616901963,198787.7892,726544.6645,0,1,85.20645669,16168.83483,4.82789341,225860.9499
81_Servicios,161710.5526,13,0.598180137,52899.86825,93650.42943,1,3,76.74108062,771.8529086,16.38782839,64191.27756
46_Comercio,399276.5394,9,0.659366942,116380.6038,284578.9562,0,1,57.47780548,2970.002842,21.0390146,151151.3642
46_Comercio,677036.6681,4,0.249424646,275432.2397,440794.5681,0,10,50.30287704,24255.08209,13.07231374,344754.7435
46_Comercio,760049.9215,25,0.713245835,141624.8017,534148.3012,0,4,41.86567683,8098.390778,23.17397076,194886.0223
81_Servicios,125912.4388,4,0.530630439,74957.28462,76347.0798,0,4,76.36604835,4378.587612,20.15352048,99360.51371
72_Restaurantes,1080945.307,19,0.770337352,60242.15075,644816.6721,0,3,87.40142505,1268.363918,24.93755557,81945.79212
81_Servicios,168002.2084,11,0.433330019,29346.19151,124312.2542,1,5,61.75475448,1639.096309,20.88749405,39166.10585
81_Servicios,394193.3251,21,0.637488437,38075.01891,291582.566,0,1,54.16551325,3268.76794,17.41013686,50059.15408
46_Comercio,875417.31,2,0.221739682,165945.319,631579.7027,1,7,74.96879639,9185.322121,24.06540089,230633.523
72_Restaurantes,954121.4949,11,0.481039673,134439.8036,630647.8191,0,10,87.10233754,11919.34132,8.455226462,159877.1172
72_Restaurantes,1133055.126,3,0.382912128,187657.8028,631769.7108,0,8,89.12516927,14481.85477,10.22097539,225152.4322
46_Comercio,791138.7892,15,0.387329459,533928.0247,536268.3165,0,9,69.4855498,52549.03999,15.73021674,695951.7897
46_Comercio,625495.2361,14,0.222636928,191184.6038,499720.3786,1,8,82.15120305,4318.596859,13.12974191,225051.9395
46_Comercio,654016.0144,3,0.699389064,179504.1702,497938.2179,0,9,85.30115188,3518.701131,18.3255579,224088.3031
46_Comercio,1109465.393,9,0.27085384,164245.3963,647058.247,0,7,82.89210993,3894.012436,23.47564993,219720.1396
72_Restaurantes,549240.4468,11,0.492175828,78844.32811,345309.7317,0,3,98.25980621,5863.931223,24.16916365,111706.8773
72_Restaurantes,2332195.409,5,0.441546457,166790.5418,1209199.012,0,8,72.79872365,15316.09118,19.37215498,225860.7221
81_Servicios,338067.2688,8,0.492060061,47193.16718,269210.3777,1,3,57.63848305,3179.258845,7.274385557,54324.17603
72_Restaurantes,1269863.249,14,0.159011107,109383.2013,1005244.769,1,5,62.67378116,2906.212432,21.51092696,143063.7532
46_Comercio,1225869.281,20,0.378410683,60762.87232,758792.3707,0,2,70.3059437,1901.980756,10.50222467,70018.33603
